Item,policy_cluster,inventory_model,SS,ROP,EOQ,s,S,production_level
302325,Dynamic,"(s,S)",437.32,457.53,521.79,457.53,979.32,finished_products
302326,Dynamic,"(s,S)",2372.63,2552.76,1557.66,2552.76,4110.43,finished_products
302327,Dynamic,"(s,S)",379.13,399.19,519.73,399.19,918.91,finished_products
302328,Dynamic,"(s,S)",3963.49,4210.66,1824.62,4210.66,6035.28,finished_products
302330,Dynamic,"(s,S)",259.74,274.77,449.98,274.77,724.75,finished_products
302331,Dynamic,"(s,S)",1284.24,1343.74,895.24,1343.74,2238.98,finished_products
302332,Dynamic,"(s,S)",1979.43,2083.97,1186.61,2083.97,3270.58,finished_products
302333,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302334,Dynamic,"(s,S)",898.56,941.77,762.94,941.77,1704.71,finished_products
302335,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302337,Dynamic,"(s,S)",1705.87,1871.4,1493.17,1871.4,3364.57,finished_products
302338,MTS,EOQ-ROP,288.75,392.93,1184.62,392.93,1577.55,finished_products
302339,MTS,EOQ-ROP,832.12,1058.9,1747.72,1058.9,2806.62,finished_products
302340,Dynamic,"(s,S)",1054.38,1121.12,948.18,1121.12,2069.31,finished_products
302341,Dynamic,"(s,S)",300.94,315.02,435.41,315.02,750.43,finished_products
302342,Dynamic,"(s,S)",246.35,257.91,394.67,257.91,652.58,finished_products
302343,Dynamic,"(s,S)",662.61,700.01,709.81,700.01,1409.83,finished_products
302344,Dynamic,"(s,S)",868.66,916.07,799.17,916.07,1715.25,finished_products
302345,Dynamic,"(s,S)",2309.95,2513.78,1656.94,2513.78,4170.71,finished_products
302346,Dynamic,"(s,S)",3388.26,3614.15,1744.27,3614.15,5358.42,finished_products
302347,Dynamic,"(s,S)",838.97,892.52,849.24,892.52,1741.76,finished_products
302348,Dynamic,"(s,S)",1265.79,1365.53,1159.06,1365.53,2524.59,finished_products
302351,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302353,Dynamic,"(s,S)",686.64,721.94,689.54,721.94,1411.48,finished_products
302356,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302357,Dynamic,"(s,S)",337.33,353.01,459.59,353.01,812.6,finished_products
302358,Dynamic,"(s,S)",620.54,649.32,622.59,649.32,1271.91,finished_products
302359,Dynamic,"(s,S)",1418.6,1525.58,1200.36,1525.58,2725.93,finished_products
302360,Dynamic,"(s,S)",562.74,603.38,739.86,603.38,1343.24,finished_products
302362,Dynamic,"(s,S)",730.76,767.93,707.59,767.93,1475.52,finished_products
302364,Dynamic,"(s,S)",1288.35,1347.44,892.12,1347.44,2239.56,finished_products
302365,Dynamic,"(s,S)",2397.78,2530.55,1337.24,2530.55,3867.79,finished_products
302366,Dynamic,"(s,S)",464.53,488.27,565.54,488.27,1053.82,finished_products
302367,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302368,Dynamic,"(s,S)",837.93,878.01,734.71,878.01,1612.72,finished_products
302369,Dynamic,"(s,S)",599.51,631.56,657.08,631.56,1288.65,finished_products
302370,Dynamic,"(s,S)",482.85,507.17,572.34,507.17,1079.52,finished_products
302371,Dynamic,"(s,S)",1022.95,1073.72,826.93,1073.72,1900.65,finished_products
302375,Dynamic,"(s,S)",2663.1,2857.93,1619.94,2857.93,4477.87,finished_products
302376,Dynamic,"(s,S)",1094.82,1179.74,1069.49,1179.74,2249.22,finished_products
302377,Dynamic,"(s,S)",517.85,544.34,597.34,544.34,1141.68,finished_products
302378,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302379,Dynamic,"(s,S)",1389.23,1499.38,1218.01,1499.38,2717.39,finished_products
302380,Dynamic,"(s,S)",346.71,365.17,498.62,365.17,863.79,finished_products
302383,Dynamic,"(s,S)",1442.32,1558.42,1250.52,1558.42,2808.95,finished_products
302384,Dynamic,"(s,S)",1336.09,1418.92,1056.27,1418.92,2475.19,finished_products
302385,Dynamic,"(s,S)",156.66,163.84,311.01,163.84,474.84,finished_products
302386,Dynamic,"(s,S)",1127.28,1195.35,957.51,1195.35,2152.85,finished_products
302387,Dynamic,"(s,S)",1168.12,1231.71,925.47,1231.71,2157.17,finished_products
302389,Dynamic,"(s,S)",562.16,594.4,658.93,594.4,1253.33,finished_products
302390,Dynamic,"(s,S)",294.07,309.02,448.86,309.02,757.88,finished_products
302391,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302394,Dynamic,"(s,S)",1217.64,1282.44,934.25,1282.44,2216.69,finished_products
302396,Dynamic,"(s,S)",705.49,747.69,753.87,747.69,1501.56,finished_products
302397,Dynamic,"(s,S)",626.55,658.35,654.46,658.35,1312.81,finished_products
302401,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302402,Dynamic,"(s,S)",529.19,557.65,619.13,557.65,1176.78,finished_products
302403,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302404,Dynamic,"(s,S)",3777.6,3956.72,1553.29,3956.72,5510.01,finished_products
302406,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302408,Dynamic,"(s,S)",872.64,914.52,751.11,914.52,1665.63,finished_products
302409,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302411,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302413,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302414,Dynamic,"(s,S)",353.72,371.28,486.25,371.28,857.53,finished_products
302415,Dynamic,"(s,S)",937.22,980.93,767.25,980.93,1748.17,finished_products
302416,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302417,Dynamic,"(s,S)",120.81,127.29,295.41,127.29,422.7,finished_products
302418,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302419,Dynamic,"(s,S)",224.42,234.78,373.59,234.78,608.38,finished_products
302421,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302425,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302426,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302427,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302430,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302434,Dynamic,"(s,S)",6565.78,6909.84,2152.73,6909.84,9062.57,finished_products
302435,Dynamic,"(s,S)",1780.7,1887.22,1197.85,1887.22,3085.07,finished_products
302437,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302439,Dynamic,"(s,S)",258.48,272.34,432.11,272.34,704.45,finished_products
302441,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302442,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302443,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302444,Dynamic,"(s,S)",324.26,339.15,447.9,339.15,787.05,finished_products
302445,Dynamic,"(s,S)",7479.95,7900.85,2381.03,7900.85,10281.88,finished_products
302448,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302450,Dynamic,"(s,S)",2464.28,2609.35,1397.86,2609.35,4007.21,finished_products
302452,Dynamic,"(s,S)",158.6,165.9,313.53,165.9,479.43,finished_products
302453,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302454,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302455,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302456,Dynamic,"(s,S)",720.29,756.48,698.11,756.48,1454.59,finished_products
302465,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302466,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302467,Dynamic,"(s,S)",135.27,142.32,308.0,142.32,450.31,finished_products
302468,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302469,Dynamic,"(s,S)",460.96,482.33,536.42,482.33,1018.74,finished_products
302470,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302471,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302472,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302473,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302474,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302476,Dynamic,"(s,S)",438.18,458.68,525.48,458.68,984.17,finished_products
302478,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302480,Dynamic,"(s,S)",136.95,143.23,290.77,143.23,433.99,finished_products
302483,Dynamic,"(s,S)",1703.85,1787.41,1060.88,1787.41,2848.29,finished_products
302489,Dynamic,"(s,S)",423.36,445.7,548.57,445.7,994.27,finished_products
302491,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302492,Dynamic,"(s,S)",2575.37,2693.43,1261.02,2693.43,3954.45,finished_products
302493,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302494,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302495,Dynamic,"(s,S)",3270.74,3464.52,1615.6,3464.52,5080.12,finished_products
302496,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302498,Dynamic,"(s,S)",623.03,657.25,678.96,657.25,1336.21,finished_products
302499,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302500,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302501,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302502,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302503,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302504,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302508,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302510,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302511,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302516,Dynamic,"(s,S)",592.91,620.08,604.96,620.08,1225.05,finished_products
302519,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302520,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302521,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302522,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302523,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302528,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302529,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302530,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302531,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302532,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302533,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302534,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302535,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302536,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302537,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302539,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302540,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302541,Dynamic,"(s,S)",767.43,802.63,688.6,802.63,1491.23,finished_products
302542,Dynamic,"(s,S)",443.84,464.21,523.71,464.21,987.92,finished_products
302543,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302545,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302546,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302547,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302548,Dynamic,"(s,S)",1120.65,1189.46,962.73,1189.46,2152.19,finished_products
302550,Dynamic,"(s,S)",644.72,674.28,630.94,674.28,1305.21,finished_products
302551,Dynamic,"(s,S)",307.65,322.45,446.46,322.45,768.91,finished_products
302552,Dynamic,"(s,S)",776.01,811.58,692.13,811.58,1503.71,finished_products
302553,Dynamic,"(s,S)",1233.78,1290.48,873.94,1290.48,2164.43,finished_products
302554,Dynamic,"(s,S)",671.77,702.75,645.97,702.75,1348.73,finished_products
302559,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302560,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302561,Dynamic,"(s,S)",767.91,806.42,720.23,806.42,1526.65,finished_products
302563,Dynamic,"(s,S)",1231.22,1300.86,968.52,1300.86,2269.38,finished_products
302564,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302565,Dynamic,"(s,S)",299.87,313.88,434.42,313.88,748.3,finished_products
302566,Dynamic,"(s,S)",2838.8,2969.11,1324.86,2969.11,4293.97,finished_products
302567,Dynamic,"(s,S)",2290.73,2405.51,1243.34,2405.51,3648.85,finished_products
302568,Dynamic,"(s,S)",1091.63,1141.77,821.8,1141.77,1963.58,finished_products
302569,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302570,Dynamic,"(s,S)",513.75,537.57,566.43,537.57,1104.0,finished_products
302571,Dynamic,"(s,S)",351.02,367.14,466.09,367.14,833.23,finished_products
302572,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302573,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302574,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302575,Dynamic,"(s,S)",594.93,625.28,639.4,625.28,1264.68,finished_products
302576,Dynamic,"(s,S)",1826.86,1917.72,1106.24,1917.72,3023.95,finished_products
302577,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302578,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302579,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302580,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302582,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302583,Dynamic,"(s,S)",549.89,575.75,590.22,575.75,1165.97,finished_products
302584,Dynamic,"(s,S)",2485.41,2611.0,1300.63,2611.0,3911.62,finished_products
302585,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302586,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302587,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302592,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302593,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302594,Dynamic,"(s,S)",340.25,358.51,495.88,358.51,854.39,finished_products
302595,Dynamic,"(s,S)",309.86,326.49,473.26,326.49,799.75,finished_products
302596,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302603,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302604,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302605,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302617,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302621,Dynamic,"(s,S)",344.46,362.94,498.91,362.94,861.85,finished_products
302626,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302627,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302629,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302630,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302632,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302633,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302634,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302635,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302636,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302637,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
340001,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440001,Dynamic,"(s,S)",2283.23,2465.74,1380.92,2465.74,3846.66,finished_products
440003,Dynamic,"(s,S)",3355.09,3555.01,1445.3,3555.01,5000.31,finished_products
440004,Dynamic,"(s,S)",5524.24,5845.8,1832.97,5845.8,7678.76,finished_products
440005,Dynamic,"(s,S)",3378.33,3572.55,1424.54,3572.55,4997.1,finished_products
440007,Dynamic,"(s,S)",2877.12,3030.62,1266.41,3030.62,4297.03,finished_products
440008,Dynamic,"(s,S)",3359.04,3583.29,1530.72,3583.29,5114.02,finished_products
440009,MTS,EOQ-ROP,667.81,935.82,1673.41,935.82,2609.24,finished_products
440011,Dynamic,"(s,S)",1642.99,1769.64,1150.37,1769.64,2920.01,finished_products
440012,Dynamic,"(s,S)",812.26,852.33,647.01,852.33,1499.34,finished_products
440013,Dynamic,"(s,S)",1673.37,1772.12,1015.76,1772.12,2787.88,finished_products
440015,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440016,Dynamic,"(s,S)",2482.24,2673.35,1413.1,2673.35,4086.45,finished_products
440018,Dynamic,"(s,S)",3329.8,3621.27,1745.11,3621.27,5366.38,finished_products
440019,Dynamic,"(s,S)",1447.55,1529.15,923.36,1529.15,2452.51,finished_products
440020,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440022,Dynamic,"(s,S)",945.76,993.93,709.45,993.93,1703.38,finished_products
440024,Dynamic,"(s,S)",1685.86,1766.94,920.46,1766.94,2687.41,finished_products
440027,Dynamic,"(s,S)",896.07,960.39,819.8,960.39,1780.19,finished_products
440035,Dynamic,"(s,S)",2121.8,2244.5,1132.25,2244.5,3376.75,finished_products
440043,Dynamic,"(s,S)",3161.18,3307.57,1236.75,3307.57,4544.32,finished_products
440044,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440051,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440052,Dynamic,"(s,S)",607.48,635.63,542.33,635.63,1177.96,finished_products
440080,Dynamic,"(s,S)",3179.48,3349.64,1333.37,3349.64,4683.01,finished_products
440106,Dynamic,"(s,S)",1057.43,1115.2,776.91,1115.2,1892.11,finished_products
440141,Dynamic,"(s,S)",1134.35,1191.81,774.83,1191.81,1966.64,finished_products
440142,Dynamic,"(s,S)",430.14,450.15,457.26,450.15,907.41,finished_products
440159,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440161,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440164,Dynamic,"(s,S)",5262.04,5699.51,2137.95,5699.51,7837.46,finished_products
440167,MTS,EOQ-ROP,5025.05,6398.24,3787.82,6398.24,10186.06,finished_products
440169,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440184,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440186,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440191,Dynamic,"(s,S)",3546.41,3720.95,1350.43,3720.95,5071.38,finished_products
440192,Dynamic,"(s,S)",434.9,455.73,466.53,455.73,922.26,finished_products
440193,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440195,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440196,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
440202,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
460001,MTS,EOQ-ROP,4488.51,6626.91,4726.82,6626.91,11353.74,finished_products
460002,MTS,EOQ-ROP,9012.1,13454.23,6812.72,13454.23,20266.95,finished_products
460003,MTS,EOQ-ROP,10588.38,18993.16,9371.04,18993.16,28364.2,finished_products
460004,MTS,EOQ-ROP,3639.19,5241.4,4091.51,5241.4,9332.91,finished_products
460005,MTS,EOQ-ROP,2378.38,3629.22,3615.14,3629.22,7244.37,finished_products
460006,MTS,EOQ-ROP,11209.05,17484.75,8097.59,17484.75,25582.34,finished_products
460007,Dynamic,"(s,S)",3491.51,3773.07,1715.17,3773.07,5488.24,finished_products
460008,Dynamic,"(s,S)",1770.89,1911.19,1210.72,1911.19,3121.91,finished_products
460009,MTS,EOQ-ROP,2155.88,3314.14,3478.79,3314.14,6792.93,finished_products
460010,MTS,EOQ-ROP,4084.86,6058.49,4541.06,6058.49,10599.56,finished_products
460011,MTS,EOQ-ROP,1194.83,1600.68,2059.24,1600.68,3659.92,finished_products
460012,MTS,EOQ-ROP,3774.83,5779.74,4576.91,5779.74,10356.65,finished_products
460013,Dynamic,"(s,S)",6564.35,7254.17,2684.68,7254.17,9938.86,finished_products
460014,MTS,EOQ-ROP,1983.73,2812.04,2941.84,2812.04,5753.88,finished_products
460015,Dynamic,"(s,S)",3495.6,3841.83,1901.98,3841.83,5743.81,finished_products
460016,Dynamic,"(s,S)",5909.84,6299.56,2017.88,6299.56,8317.44,finished_products
460017,Dynamic,"(s,S)",3614.67,3949.57,1870.6,3949.57,5820.17,finished_products
460018,Dynamic,"(s,S)",16123.93,17648.99,3991.79,17648.99,21640.78,finished_products
460019,Dynamic,"(s,S)",3098.67,3387.77,1737.99,3387.77,5125.76,finished_products
460020,Dynamic,"(s,S)",1833.77,1935.68,1031.89,1935.68,2967.57,finished_products
460021,Dynamic,"(s,S)",3931.41,4129.8,1439.75,4129.8,5569.56,finished_products
460022,MTS,EOQ-ROP,2044.11,2675.28,2568.02,2675.28,5243.3,finished_products
460023,MTS,EOQ-ROP,2644.44,3716.72,3347.17,3716.72,7063.89,finished_products
460026,MTS,EOQ-ROP,7883.32,15183.57,8733.6,15183.57,23917.18,finished_products
460027,MTS,EOQ-ROP,1476.73,1997.71,2333.12,1997.71,4330.83,finished_products
460030,MTS,EOQ-ROP,5859.74,9834.4,6444.28,9834.4,16278.68,finished_products
460034,MTS,EOQ-ROP,4686.75,7104.69,5026.28,7104.69,12130.96,finished_products
460035,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
460037,MTS,EOQ-ROP,5343.86,7146.01,4339.31,7146.01,11485.32,finished_products
460038,MTS,EOQ-ROP,12733.45,21448.31,9542.34,21448.31,30990.64,finished_products
460041,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
460044,Dynamic,"(s,S)",378.68,399.0,460.77,399.0,859.78,finished_products
460045,Dynamic,"(s,S)",3778.68,4060.83,1716.95,4060.83,5777.78,finished_products
460046,MTS,EOQ-ROP,4045.41,5622.35,4059.12,5622.35,9681.47,finished_products
460051,MTS,EOQ-ROP,3116.95,4027.66,3084.72,4027.66,7112.39,finished_products
460054,MTS,EOQ-ROP,4030.93,6144.49,4699.28,6144.49,10843.76,finished_products
460056,MTS,EOQ-ROP,4261.08,5609.86,3754.01,5609.86,9363.87,finished_products
460062,MTS,EOQ-ROP,9610.58,13120.34,6055.68,13120.34,19176.02,finished_products
460070,Dynamic,"(s,S)",5484.7,5742.06,1639.79,5742.06,7381.85,finished_products
460102,Dynamic,"(s,S)",2065.24,2184.0,1113.94,2184.0,3297.94,finished_products
460106,Dynamic,"(s,S)",6016.55,6556.2,2374.56,6556.2,8930.76,finished_products
460107,MTS,EOQ-ROP,1610.11,2251.67,2589.08,2251.67,4840.75,finished_products
460108,Dynamic,"(s,S)",7535.87,8219.98,2673.54,8219.98,10893.52,finished_products
460113,MTS,EOQ-ROP,2066.24,2800.99,2770.73,2800.99,5571.72,finished_products
460117,Dynamic,"(s,S)",1839.23,1974.66,1189.51,1974.66,3164.17,finished_products
460122,MTS,EOQ-ROP,4021.25,5489.6,3916.86,5489.6,9406.45,finished_products
460125,MTS,EOQ-ROP,5523.26,7134.78,4103.38,7134.78,11238.17,finished_products
460129,MTS,EOQ-ROP,6126.68,10252.19,6565.43,10252.19,16817.62,finished_products
460132,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
460133,MTS,EOQ-ROP,2733.93,3823.34,3373.8,3823.34,7197.14,finished_products
460137,MTS,EOQ-ROP,2547.9,3656.82,3403.88,3656.82,7060.7,finished_products
460142,MTS,EOQ-ROP,2183.59,3141.83,3164.18,3141.83,6306.01,finished_products
460158,MTS,EOQ-ROP,3760.05,5246.86,3941.42,5246.86,9188.27,finished_products
460162,MTS,EOQ-ROP,4334.5,6229.13,4449.25,6229.13,10678.38,finished_products
460170,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
460171,MTS,EOQ-ROP,7517.6,10515.3,5596.52,10515.3,16111.82,finished_products
460179,Dynamic,"(s,S)",3641.86,3831.96,1409.32,3831.96,5241.28,finished_products
