Item,Classe,demand_class,commercial_class,policy_cluster,production_level,inventory_model,SS,ROP,EOQ,s,S,avg_monthly,std_monthly,ADI,CV2,D_annual,n_clientes,n_pedidos
302587,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,42.08,201.82,24.0,23.0,505.0,1,1
302592,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,80.42,385.66,24.0,23.0,965.0,1,1
302593,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,101.29,485.78,24.0,23.0,1215.5,1,1
302594,30,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",340.25,358.51,495.88,358.51,854.39,71.5,342.9,24.0,23.0,858.0,2,2
302595,30,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",309.86,326.49,473.26,326.49,799.75,65.12,312.33,24.0,23.0,781.5,2,3
302596,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,47.71,228.8,24.0,23.0,572.5,1,1
302603,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,136.17,653.03,24.0,23.0,1634.0,1,1
302604,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.71,200.03,24.0,23.0,500.5,1,1
302605,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,55.79,267.57,24.0,23.0,669.5,1,1
302617,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,30.21,144.87,24.0,23.0,362.5,1,1
302621,30,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",344.46,362.94,498.91,362.94,861.85,72.38,347.1,24.0,23.0,868.5,2,2
302626,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,113.96,546.52,24.0,23.0,1367.5,1,1
302627,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,21.67,103.91,24.0,23.0,260.0,1,1
302629,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,43.88,210.42,24.0,23.0,526.5,1,1
302630,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,39.38,188.84,24.0,23.0,472.5,1,1
302632,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,52.5,251.78,24.0,23.0,630.0,1,1
302633,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,44.21,212.02,24.0,23.0,530.5,1,1
302634,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,39.08,187.44,24.0,23.0,469.0,1,1
302635,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,39.33,188.64,24.0,23.0,472.0,1,1
302636,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,44.62,214.01,24.0,23.0,535.5,1,1
302637,30,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,40.08,192.23,24.0,23.0,481.0,1,1
340001,34,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,8.71,41.76,24.0,23.0,104.5,1,1
440001,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2283.23,2465.74,1380.92,2465.74,3846.66,714.79,870.33,1.7143,1.4825,8577.5,8,20
440003,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3355.09,3555.01,1445.3,3555.01,5000.31,783.0,1412.98,2.6667,3.2565,9396.0,16,22
440004,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",5524.24,5845.8,1832.97,5845.8,7678.76,1259.38,2352.65,2.6667,3.4898,15112.5,7,15
440005,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3378.33,3572.55,1424.54,3572.55,4997.1,760.67,1447.85,3.0,3.6229,9128.02,12,16
440007,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2877.12,3030.62,1266.41,3030.62,4297.03,601.17,1290.54,2.6667,4.6084,7214.0,11,21
440008,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3359.04,3583.29,1530.72,3583.29,5114.02,878.29,1352.72,2.1818,2.3721,10539.5,11,22
440009,44,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,667.81,935.82,1673.41,935.82,2609.24,1049.67,798.85,1.2,0.5792,12596.0,18,34
440011,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1642.99,1769.64,1150.37,1769.64,2920.01,496.04,632.79,2.0,1.6273,5952.5,9,18
440012,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",812.26,852.33,647.01,852.33,1499.34,156.92,392.18,6.0,6.2465,1883.0,4,4
440013,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1673.37,1772.12,1015.76,1772.12,2787.88,386.75,707.93,2.4,3.3506,4641.0,8,13
440015,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,84.67,165.9,4.8,3.8393,1016.0,1,5
440016,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2482.24,2673.35,1413.1,2673.35,4086.45,748.5,956.36,1.7143,1.6325,8982.0,9,22
440018,44,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3329.8,3621.27,1745.11,3621.27,5366.38,1141.54,1237.15,2.0,1.1745,13698.5,1,16
440019,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1447.55,1529.15,923.36,1529.15,2452.51,319.58,627.0,4.0,3.8492,3835.0,6,9
440020,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,25.75,123.49,24.0,23.0,309.0,1,1
440022,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",945.76,993.93,709.45,993.93,1703.38,188.67,440.87,4.0,5.4605,2264.0,4,7
440024,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1685.86,1766.94,920.46,1766.94,2687.41,317.58,844.12,4.8,7.0647,3811.0,5,7
440027,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",896.07,960.39,819.8,960.39,1780.19,251.92,352.48,2.6667,1.9577,3023.0,6,10
440035,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2121.8,2244.5,1132.25,2244.5,3376.75,480.54,906.62,3.0,3.5595,5766.5,7,12
440043,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3161.18,3307.57,1236.75,3307.57,4544.32,573.33,2138.31,4.8,13.91,6880.0,4,5
440044,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,135.54,650.03,24.0,23.0,1626.5,1,1
440051,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,177.67,592.6,12.0,11.1255,2132.0,1,2
440052,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",607.48,635.63,542.33,635.63,1177.96,110.25,412.45,12.0,13.9955,1323.0,2,2
440080,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3179.48,3349.64,1333.37,3349.64,4683.01,666.42,1422.98,3.4286,4.5594,7997.0,5,13
440106,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1057.43,1115.2,776.91,1115.2,1892.11,226.25,466.71,4.8,4.2551,2715.0,4,6
440141,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1134.35,1191.81,774.83,1191.81,1966.64,225.04,531.67,3.4286,5.5816,2700.5,5,8
440142,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",430.14,450.15,457.26,450.15,907.41,78.38,232.57,8.0,8.8053,940.5,3,4
440159,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,80.33,385.27,24.0,23.0,964.0,1,1
440161,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,126.79,420.77,12.0,11.0132,1521.5,1,2
440164,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",5262.04,5699.51,2137.95,5699.51,7837.46,1713.33,1983.71,1.6,1.3405,20560.0,10,30
440167,44,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,5025.05,6398.24,3787.82,6398.24,10186.06,5378.04,6019.65,1.0435,1.2528,64536.5,2,31
440169,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,40.04,192.03,24.0,23.0,480.5,1,1
440184,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,332.75,825.14,6.0,6.1493,3993.0,1,5
440186,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,42.0,201.42,24.0,23.0,504.0,1,1
440191,44,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3546.41,3720.95,1350.43,3720.95,5071.38,683.58,1717.21,4.0,6.3105,8203.0,7,10
440192,44,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",434.9,455.73,466.53,455.73,922.26,81.58,219.36,8.0,7.2298,979.0,3,3
440193,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,150.33,543.23,12.0,13.0575,1804.0,1,2
440195,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,120.83,579.5,24.0,23.0,1450.0,1,1
440196,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,241.62,604.05,6.0,6.2497,2899.5,1,4
440202,44,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,35.0,167.85,24.0,23.0,420.0,1,1
460001,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4488.51,6626.91,4726.82,6626.91,11353.74,8374.99,5363.42,1.0435,0.4101,100499.86,33,114
460002,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,9012.1,13454.23,6812.72,13454.23,20266.95,17397.48,10765.91,1.0,0.3829,208769.7,37,216
460003,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,10588.38,18993.16,9371.04,18993.16,28364.2,32917.04,12567.7,1.0,0.1458,395004.5,49,455
460004,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,3639.19,5241.4,4091.51,5241.4,9332.91,6275.0,4350.93,1.0435,0.4808,75300.0,32,126
460005,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2378.38,3629.22,3615.14,3629.22,7244.37,4898.88,2839.65,1.0435,0.336,58786.5,34,107
460006,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,11209.05,17484.75,8097.59,17484.75,25582.34,24578.58,13374.78,1.0435,0.2961,294943.0,16,152
460007,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3491.51,3773.07,1715.17,3773.07,5488.24,1102.71,1327.6,1.6,1.4495,13232.5,12,22
460008,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1770.89,1911.19,1210.72,1911.19,3121.91,549.46,676.75,2.1818,1.517,6593.5,5,13
460009,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2155.88,3314.14,3478.79,3314.14,6792.93,4536.29,2573.48,1.0,0.3218,54435.5,30,101
460010,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4084.86,6058.49,4541.06,6058.49,10599.56,7729.67,4880.57,1.0435,0.3987,92756.0,32,139
460011,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1194.83,1600.68,2059.24,1600.68,3659.92,1589.5,1430.36,1.2632,0.8098,19074.0,18,35
460012,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,3774.83,5779.74,4576.91,5779.74,10356.65,7852.17,4506.52,1.0,0.3294,94226.0,23,119
460013,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6564.35,7254.17,2684.68,7254.17,9938.86,2701.67,2307.36,1.3333,0.7294,32420.0,16,50
460014,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1983.73,2812.04,2941.84,2812.04,5753.88,3244.02,2372.47,1.0909,0.5349,38928.24,23,73
460015,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3495.6,3841.83,1901.98,3841.83,5743.81,1356.0,1252.27,1.4118,0.8529,16272.0,15,28
460016,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",5909.84,6299.56,2017.88,6299.56,8317.44,1526.29,2390.21,1.8462,2.4524,18315.5,15,27
460017,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3614.67,3949.57,1870.6,3949.57,5820.17,1311.62,1321.21,1.3333,1.0147,15739.5,12,32
460018,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",16123.93,17648.99,3991.79,17648.99,21640.78,5972.83,5857.72,1.3333,0.9618,71674.0,17,53
460019,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3098.67,3387.77,1737.99,3387.77,5125.76,1132.25,1130.29,1.6,0.9965,13587.0,13,26
460020,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1833.77,1935.68,1031.89,1935.68,2967.57,399.12,800.85,4.0,4.0261,4789.5,6,7
460021,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3931.41,4129.8,1439.75,4129.8,5569.56,777.0,1849.75,2.6667,5.6674,9324.0,7,12
460022,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2044.11,2675.28,2568.02,2675.28,5243.3,2471.96,2447.86,1.2632,0.9806,29663.5,19,49
460023,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2644.44,3716.72,3347.17,3716.72,7063.89,4199.54,3163.17,1.0909,0.5673,50394.5,26,86
460026,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,7883.32,15183.57,8733.6,15183.57,23917.18,28591.21,9321.24,1.0,0.1063,343094.5,41,341
460027,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1476.73,1997.71,2333.12,1997.71,4330.83,2040.42,1767.56,1.2632,0.7504,24485.0,18,42
460030,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,5859.74,9834.4,6444.28,9834.4,16278.68,15566.62,6974.9,1.0,0.2008,186799.5,32,206
460034,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4686.75,7104.69,5026.28,7104.69,12130.96,9469.75,5596.68,1.0,0.3493,113637.0,39,175
460035,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,6.92,33.17,24.0,23.0,83.0,1,1
460037,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,5343.86,7146.01,4339.31,7146.01,11485.32,7058.08,6397.44,1.0,0.8216,84697.0,25,80
460038,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,12733.45,21448.31,9542.34,21448.31,30990.64,34131.46,15154.63,1.0,0.1971,409577.5,52,303
460041,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,20.0,95.92,24.0,23.0,240.0,1,1
460044,46,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",378.68,399.0,460.77,399.0,859.78,79.58,381.67,24.0,23.0,955.0,2,2
460045,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3778.68,4060.83,1716.95,4060.83,5777.78,1105.0,1468.92,2.4,1.7671,13260.0,7,15
460046,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4045.41,5622.35,4059.12,5622.35,9681.47,6176.04,4839.94,1.0435,0.6141,74112.5,31,106
460051,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,3116.95,4027.66,3084.72,4027.66,7112.39,3566.79,3733.22,1.2,1.0955,42801.5,18,47
460054,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4030.93,6144.49,4699.28,6144.49,10843.76,8277.67,4812.83,1.0909,0.3381,99332.0,27,102
460056,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4261.08,5609.86,3754.01,5609.86,9363.87,5282.46,5102.32,1.1429,0.933,63389.5,26,96
460062,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,9610.58,13120.34,6055.68,13120.34,19176.02,13745.86,11501.65,1.1429,0.7001,164950.3,16,146
460070,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",5484.7,5742.06,1639.79,5742.06,7381.85,1007.92,2891.02,8.0,8.2272,12095.0,1,12
460102,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2065.24,2184.0,1113.94,2184.0,3297.94,465.12,884.99,4.0,3.6202,5581.5,7,10
460106,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6016.55,6556.2,2374.56,6556.2,8930.76,2113.54,2219.88,1.4118,1.1032,25362.5,12,29
460107,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1610.11,2251.67,2589.08,2251.67,4840.75,2512.67,1926.12,1.0909,0.5876,30152.0,20,64
460108,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",7535.87,8219.98,2673.54,8219.98,10893.52,2679.29,2770.84,1.4118,1.0695,32151.5,13,34
460113,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2066.24,2800.99,2770.73,2800.99,5571.72,2877.62,2473.1,1.1429,0.7386,34531.5,17,56
460117,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1839.23,1974.66,1189.51,1974.66,3164.17,530.38,717.95,2.4,1.8324,6364.5,8,11
460122,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4021.25,5489.6,3916.86,5489.6,9406.45,5750.71,4812.52,1.2632,0.7003,69008.5,13,64
460125,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,5523.26,7134.78,4103.38,7134.78,11238.17,6311.46,6615.33,1.1429,1.0986,75737.5,21,59
460129,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,6126.68,10252.19,6565.43,10252.19,16817.62,16157.42,7293.45,1.0,0.2038,193889.0,40,267
460132,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,81.58,391.26,24.0,23.0,979.0,1,1
460133,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2733.93,3823.34,3373.8,3823.34,7197.14,4266.62,3270.52,1.0909,0.5876,51199.5,21,74
460137,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2547.9,3656.82,3403.88,3656.82,7060.7,4343.04,3046.43,1.0,0.492,52116.5,26,77
460142,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2183.59,3141.83,3164.18,3141.83,6306.01,3752.92,2610.7,1.0909,0.4839,45035.0,24,84
460158,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,3760.05,5246.86,3941.42,5246.86,9188.27,5823.04,4498.21,1.0435,0.5967,69876.5,30,96
460162,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,4334.5,6229.13,4449.25,6229.13,10678.38,7420.25,5182.47,1.0,0.4878,89043.0,29,115
460170,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,86.38,414.24,24.0,23.0,1036.5,1,1
460171,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,7517.6,10515.3,5596.52,10515.3,16111.82,11740.38,8993.04,1.2,0.5867,140884.5,2,77
460179,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3641.86,3831.96,1409.32,3831.96,5241.28,744.5,1661.28,4.8,4.9791,8934.0,1,7
460181,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1169.24,1958.14,2871.02,1958.14,4829.16,3089.71,1391.87,1.0,0.2029,37076.5,17,71
460184,46,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",427.77,447.38,452.62,447.38,900.0,76.79,255.83,12.0,11.0985,921.5,2,2
460185,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,8177.58,10506.89,4933.31,10506.89,15440.19,9122.67,9795.1,1.2,1.1529,109472.0,15,80
460186,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,125.04,599.68,24.0,23.0,1500.5,1,2
460187,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1698.02,1821.17,1134.31,1821.17,2955.48,482.29,665.86,2.1818,1.9061,5787.5,5,13
460188,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,42.46,203.62,24.0,23.0,509.5,1,1
460193,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",12176.78,13108.22,3119.61,13108.22,16227.82,3647.92,4700.34,1.6,1.6602,43775.0,10,30
460195,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6068.66,6370.15,1774.86,6370.15,8145.01,1180.79,2904.85,4.0,6.052,14169.5,5,10
460197,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,133.83,641.84,24.0,23.0,1606.0,1,1
460200,46,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1287.38,1349.36,804.74,1349.36,2154.1,242.75,643.56,8.0,7.0284,2913.0,4,5
460201,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3435.2,3622.41,1398.59,3622.41,5021.0,733.21,1518.56,4.0,4.2895,8798.5,3,7
460204,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",4706.67,4980.96,1692.89,4980.96,6673.86,1074.25,2003.31,2.0,3.4776,12891.0,10,16
460206,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6131.5,6781.73,2606.51,6781.73,9388.25,2546.62,2148.65,1.3333,0.7119,30559.5,13,47
460207,46,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,8757.12,12416.14,6183.11,12416.14,18599.24,14330.42,10473.14,1.2,0.5341,171965.0,6,208
460209,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,25146.27,41363.0,13016.85,41363.0,54379.85,63512.25,29953.86,1.0,0.2224,762147.0,5,449
460217,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",7429.34,8244.13,2917.74,8244.13,11161.86,3191.08,2573.48,1.3333,0.6504,38293.0,2,62
460219,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",14601.51,15563.94,3171.1,15563.94,18735.04,3769.33,5906.45,2.4,2.4554,45232.0,4,58
460220,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2716.97,2860.32,1223.83,2860.32,4084.15,561.42,1228.87,3.0,4.7912,6737.0,4,9
460233,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",13356.15,14279.41,3105.89,14279.41,17385.3,3615.92,5316.62,1.6,2.1619,43391.0,1,26
460234,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",8781.86,9378.51,2496.8,9378.51,11875.31,2336.75,3515.66,2.0,2.2635,28041.0,8,46
460240,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2699.96,2936.53,1572.17,2936.53,4508.7,926.5,1002.87,1.7143,1.1717,11118.0,8,24
460241,46,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2258.05,3284.47,3274.82,3284.47,6559.3,4019.96,2699.1,1.2,0.4508,48239.5,2,29
460244,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6403.27,6927.43,2340.23,6927.43,9267.66,2052.88,2424.48,1.4118,1.3948,24634.5,16,41
460245,46,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1614.58,1698.6,936.92,1698.6,2635.52,329.04,738.41,4.8,5.0361,3948.5,4,5
460246,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3507.62,3803.36,1757.84,3803.36,5561.2,1158.25,1317.1,1.6,1.2931,13899.0,11,24
460248,46,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1218.25,1285.27,836.84,1285.27,2122.11,262.5,535.3,4.8,4.1585,3150.0,5,6
460249,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,40.21,192.83,24.0,23.0,482.5,1,1
460252,46,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2958.94,3143.6,1389.02,3143.6,4532.62,723.21,1221.73,2.0,2.8538,8678.5,7,14
460253,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3937.04,4137.5,1447.22,4137.5,5584.72,785.08,1836.01,6.0,5.4691,9421.0,1,15
460257,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,358.08,1047.71,8.0,8.5607,4297.0,1,5
460259,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,1.5,7.19,24.0,23.0,18.0,1,1
460261,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3035.71,3198.59,1304.55,3198.59,4503.14,637.92,3059.34,24.0,23.0,7655.0,1,1
460262,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,143.92,690.2,24.0,23.0,1727.0,1,1
460263,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,211.29,1013.32,24.0,23.0,2535.5,1,1
460264,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",4323.78,4530.88,1470.99,4530.88,6001.87,811.08,3335.58,12.0,16.9127,9733.0,1,3
460265,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3383.81,3541.78,1284.71,3541.78,4826.49,618.67,1809.76,4.8,8.5571,7424.0,1,5
460266,46,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,194.58,747.27,12.0,14.7482,2335.0,1,2
460267,46,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2496.18,2610.58,1093.29,2610.58,3703.87,448.04,1501.04,12.0,11.224,5376.5,1,2
500001,50,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,8286.66,14225.28,8943.66,14225.28,23168.94,23258.42,9854.89,1.0,0.1795,279101.0,78,399
500002,50,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,6047.68,10596.59,7827.55,10596.59,18424.15,17815.67,7185.92,1.0,0.1627,213788.0,63,301
500003,50,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,7574.22,12814.34,8401.23,12814.34,21215.56,20522.75,9012.87,1.0,0.1929,246273.0,53,306
